request_date,complaint_type,borough,request_count
2022-01-18T00:00:00.000,Sewer,MANHATTAN,5
2022-01-18T00:00:00.000,Sewer,QUEENS,38
2022-01-18T00:00:00.000,Sewer,STATEN ISLAND,23
2022-01-18T00:00:00.000,Sewer,Unspecified,1
2022-01-18T00:00:00.000,Street Condition,BRONX,55
2022-01-18T00:00:00.000,Street Condition,BROOKLYN,74
2022-01-18T00:00:00.000,Street Condition,MANHATTAN,29
2022-01-18T00:00:00.000,Street Condition,QUEENS,68
2022-01-18T00:00:00.000,Street Condition,STATEN ISLAND,53
2022-01-19T00:00:00.000,Air Quality,BRONX,2
2022-01-19T00:00:00.000,Air Quality,BROOKLYN,12
2022-01-19T00:00:00.000,Air Quality,MANHATTAN,40
2022-01-19T00:00:00.000,Air Quality,QUEENS,3
2022-01-19T00:00:00.000,HEAT/HOT WATER,BRONX,507
2022-01-19T00:00:00.000,HEAT/HOT WATER,BROOKLYN,302
2022-01-19T00:00:00.000,HEAT/HOT WATER,MANHATTAN,277
2022-01-19T00:00:00.000,HEAT/HOT WATER,QUEENS,170
2022-01-19T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,16
2022-01-19T00:00:00.000,Noise - Street/Sidewalk,BRONX,19
2022-01-19T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,23
2022-01-19T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,57
2022-01-19T00:00:00.000,Noise - Street/Sidewalk,QUEENS,16
2022-01-19T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-01-19T00:00:00.000,Sewer,BRONX,5
2022-01-19T00:00:00.000,Sewer,BROOKLYN,19
2022-01-19T00:00:00.000,Sewer,MANHATTAN,2
2022-01-19T00:00:00.000,Sewer,QUEENS,30
2022-01-19T00:00:00.000,Sewer,STATEN ISLAND,10
2022-01-19T00:00:00.000,Street Condition,BRONX,32
2022-01-19T00:00:00.000,Street Condition,BROOKLYN,89
2022-01-19T00:00:00.000,Street Condition,MANHATTAN,33
2022-01-19T00:00:00.000,Street Condition,QUEENS,87
2022-01-19T00:00:00.000,Street Condition,STATEN ISLAND,115
2022-01-19T00:00:00.000,Street Condition,Unspecified,1
2022-01-20T00:00:00.000,Air Quality,BRONX,1
2022-01-20T00:00:00.000,Air Quality,BROOKLYN,2
2022-01-20T00:00:00.000,Air Quality,MANHATTAN,23
2022-01-20T00:00:00.000,Air Quality,QUEENS,12
2022-01-20T00:00:00.000,HEAT/HOT WATER,BRONX,487
2022-01-20T00:00:00.000,HEAT/HOT WATER,BROOKLYN,329
2022-01-20T00:00:00.000,HEAT/HOT WATER,MANHATTAN,296
2022-01-20T00:00:00.000,HEAT/HOT WATER,QUEENS,194
2022-01-20T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,11
2022-01-20T00:00:00.000,Noise - Street/Sidewalk,BRONX,30
2022-01-20T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,14
2022-01-20T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,50
2022-01-20T00:00:00.000,Noise - Street/Sidewalk,QUEENS,15
2022-01-20T00:00:00.000,Sewer,BRONX,10
2022-01-20T00:00:00.000,Sewer,BROOKLYN,25
2022-01-20T00:00:00.000,Sewer,MANHATTAN,7
2022-01-20T00:00:00.000,Sewer,QUEENS,32
2022-01-20T00:00:00.000,Sewer,STATEN ISLAND,8
2022-01-20T00:00:00.000,Sewer,Unspecified,1
2022-01-20T00:00:00.000,Street Condition,BRONX,34
2022-01-20T00:00:00.000,Street Condition,BROOKLYN,75
2022-01-20T00:00:00.000,Street Condition,MANHATTAN,50
2022-01-20T00:00:00.000,Street Condition,QUEENS,67
2022-01-20T00:00:00.000,Street Condition,STATEN ISLAND,41
2022-01-21T00:00:00.000,Air Quality,BRONX,2
2022-01-21T00:00:00.000,Air Quality,BROOKLYN,4
2022-01-21T00:00:00.000,Air Quality,MANHATTAN,28
2022-01-21T00:00:00.000,Air Quality,QUEENS,4
2022-01-21T00:00:00.000,HEAT/HOT WATER,BRONX,1146
2022-01-21T00:00:00.000,HEAT/HOT WATER,BROOKLYN,783
2022-01-21T00:00:00.000,HEAT/HOT WATER,MANHATTAN,697
2022-01-21T00:00:00.000,HEAT/HOT WATER,QUEENS,396
2022-01-21T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,26
2022-01-21T00:00:00.000,Noise - Street/Sidewalk,BRONX,7
2022-01-21T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,12
2022-01-21T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,21
2022-01-21T00:00:00.000,Noise - Street/Sidewalk,QUEENS,8
2022-01-21T00:00:00.000,Sewer,BRONX,9
2022-01-21T00:00:00.000,Sewer,BROOKLYN,17
2022-01-21T00:00:00.000,Sewer,MANHATTAN,3
2022-01-21T00:00:00.000,Sewer,QUEENS,25
2022-01-21T00:00:00.000,Sewer,STATEN ISLAND,10
2022-01-21T00:00:00.000,Street Condition,BRONX,5
2022-01-21T00:00:00.000,Street Condition,BROOKLYN,22
2022-01-21T00:00:00.000,Street Condition,MANHATTAN,33
2022-01-21T00:00:00.000,Street Condition,QUEENS,67
2022-01-21T00:00:00.000,Street Condition,STATEN ISLAND,21
2022-01-21T00:00:00.000,Street Condition,Unspecified,1
2022-01-22T00:00:00.000,Air Quality,BRONX,3
2022-01-22T00:00:00.000,Air Quality,BROOKLYN,5
2022-01-22T00:00:00.000,Air Quality,MANHATTAN,4
2022-01-22T00:00:00.000,Air Quality,QUEENS,2
2022-01-22T00:00:00.000,Air Quality,STATEN ISLAND,3
2022-01-22T00:00:00.000,HEAT/HOT WATER,BRONX,1128
2022-01-22T00:00:00.000,HEAT/HOT WATER,BROOKLYN,806
2022-01-22T00:00:00.000,HEAT/HOT WATER,MANHATTAN,686
2022-01-22T00:00:00.000,HEAT/HOT WATER,QUEENS,337
2022-01-22T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,29
2022-01-22T00:00:00.000,Noise - Street/Sidewalk,BRONX,19
2022-01-22T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,16
2022-01-22T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,48
2022-01-22T00:00:00.000,Noise - Street/Sidewalk,QUEENS,12
2022-01-22T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-01-22T00:00:00.000,Sewer,BRONX,4
2022-01-22T00:00:00.000,Sewer,BROOKLYN,8
2022-01-22T00:00:00.000,Sewer,MANHATTAN,4
2022-01-22T00:00:00.000,Sewer,QUEENS,15
2022-01-22T00:00:00.000,Sewer,STATEN ISLAND,9
2022-01-22T00:00:00.000,Street Condition,BRONX,17
2022-01-22T00:00:00.000,Street Condition,BROOKLYN,31
2022-01-22T00:00:00.000,Street Condition,MANHATTAN,32
2022-01-22T00:00:00.000,Street Condition,QUEENS,27
2022-01-22T00:00:00.000,Street Condition,STATEN ISLAND,11
2022-01-22T00:00:00.000,Street Condition,Unspecified,2
2022-01-23T00:00:00.000,Air Quality,BRONX,1
2022-01-23T00:00:00.000,Air Quality,MANHATTAN,4
2022-01-23T00:00:00.000,Air Quality,QUEENS,8
2022-01-23T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-01-23T00:00:00.000,HEAT/HOT WATER,BRONX,649
2022-01-23T00:00:00.000,HEAT/HOT WATER,BROOKLYN,444
2022-01-23T00:00:00.000,HEAT/HOT WATER,MANHATTAN,403
2022-01-23T00:00:00.000,HEAT/HOT WATER,QUEENS,172
2022-01-23T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,14
2022-01-23T00:00:00.000,Noise - Street/Sidewalk,BRONX,36
2022-01-23T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,20
2022-01-23T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,42
2022-01-23T00:00:00.000,Noise - Street/Sidewalk,QUEENS,12
2022-01-23T00:00:00.000,Sewer,BRONX,4
2022-01-23T00:00:00.000,Sewer,BROOKLYN,4
2022-01-23T00:00:00.000,Sewer,MANHATTAN,2
2022-01-23T00:00:00.000,Sewer,QUEENS,10
2022-01-23T00:00:00.000,Sewer,STATEN ISLAND,4
2022-01-23T00:00:00.000,Street Condition,BRONX,32
2022-01-23T00:00:00.000,Street Condition,BROOKLYN,52
2022-01-23T00:00:00.000,Street Condition,MANHATTAN,32
2022-01-23T00:00:00.000,Street Condition,QUEENS,59
2022-01-23T00:00:00.000,Street Condition,STATEN ISLAND,17
2022-01-24T00:00:00.000,Air Quality,BRONX,1
2022-01-24T00:00:00.000,Air Quality,BROOKLYN,8
2022-01-24T00:00:00.000,Air Quality,MANHATTAN,37
2022-01-24T00:00:00.000,Air Quality,QUEENS,8
2022-01-24T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-01-24T00:00:00.000,HEAT/HOT WATER,BRONX,573
2022-01-24T00:00:00.000,HEAT/HOT WATER,BROOKLYN,385
2022-01-24T00:00:00.000,HEAT/HOT WATER,MANHATTAN,358
2022-01-24T00:00:00.000,HEAT/HOT WATER,QUEENS,174
2022-01-24T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,16
2022-01-24T00:00:00.000,Noise - Street/Sidewalk,BRONX,19
2022-01-24T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,24
2022-01-24T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,36
2022-01-24T00:00:00.000,Noise - Street/Sidewalk,QUEENS,9
2022-01-24T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-01-24T00:00:00.000,Sewer,BRONX,3
2022-01-24T00:00:00.000,Sewer,BROOKLYN,16
2022-01-24T00:00:00.000,Sewer,MANHATTAN,4
2022-01-24T00:00:00.000,Sewer,QUEENS,20
2022-01-24T00:00:00.000,Sewer,STATEN ISLAND,7
2022-01-24T00:00:00.000,Street Condition,BRONX,47
2022-01-24T00:00:00.000,Street Condition,BROOKLYN,35
2022-01-24T00:00:00.000,Street Condition,MANHATTAN,28
2022-01-24T00:00:00.000,Street Condition,QUEENS,111
2022-01-24T00:00:00.000,Street Condition,STATEN ISLAND,62
2022-01-25T00:00:00.000,Air Quality,BRONX,3
2022-01-25T00:00:00.000,Air Quality,BROOKLYN,4
2022-01-25T00:00:00.000,Air Quality,MANHATTAN,43
2022-01-25T00:00:00.000,Air Quality,QUEENS,8
2022-01-25T00:00:00.000,HEAT/HOT WATER,BRONX,460
2022-01-25T00:00:00.000,HEAT/HOT WATER,BROOKLYN,275
2022-01-25T00:00:00.000,HEAT/HOT WATER,MANHATTAN,246
2022-01-25T00:00:00.000,HEAT/HOT WATER,QUEENS,155
2022-01-25T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,11
2022-01-25T00:00:00.000,Noise - Street/Sidewalk,BRONX,23
2022-01-25T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,16
2022-01-25T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,47
2022-01-25T00:00:00.000,Noise - Street/Sidewalk,QUEENS,4
2022-01-25T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2022-01-25T00:00:00.000,Sewer,BRONX,3
2022-01-25T00:00:00.000,Sewer,BROOKLYN,15
2022-01-25T00:00:00.000,Sewer,MANHATTAN,2
2022-01-25T00:00:00.000,Sewer,QUEENS,20
2022-01-25T00:00:00.000,Sewer,STATEN ISLAND,4
2022-01-25T00:00:00.000,Street Condition,BRONX,41
2022-01-25T00:00:00.000,Street Condition,BROOKLYN,84
2022-01-25T00:00:00.000,Street Condition,MANHATTAN,44
2022-01-25T00:00:00.000,Street Condition,QUEENS,134
2022-01-25T00:00:00.000,Street Condition,STATEN ISLAND,80
2022-01-26T00:00:00.000,Air Quality,BRONX,1
2022-01-26T00:00:00.000,Air Quality,BROOKLYN,4
2022-01-26T00:00:00.000,Air Quality,MANHATTAN,46
2022-01-26T00:00:00.000,Air Quality,QUEENS,4
2022-01-26T00:00:00.000,HEAT/HOT WATER,BRONX,719
2022-01-26T00:00:00.000,HEAT/HOT WATER,BROOKLYN,524
2022-01-26T00:00:00.000,HEAT/HOT WATER,MANHATTAN,481
2022-01-26T00:00:00.000,HEAT/HOT WATER,QUEENS,230
2022-01-26T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,21
2022-01-26T00:00:00.000,Noise - Street/Sidewalk,BRONX,8
2022-01-26T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,11
2022-01-26T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,24
2022-01-26T00:00:00.000,Noise - Street/Sidewalk,QUEENS,7
2022-01-26T00:00:00.000,Sewer,BRONX,3
2022-01-26T00:00:00.000,Sewer,BROOKLYN,10
2022-01-26T00:00:00.000,Sewer,MANHATTAN,6
2022-01-26T00:00:00.000,Sewer,QUEENS,15
2022-01-26T00:00:00.000,Sewer,STATEN ISLAND,7
2022-01-26T00:00:00.000,Street Condition,BRONX,34
2022-01-26T00:00:00.000,Street Condition,BROOKLYN,38
2022-01-26T00:00:00.000,Street Condition,MANHATTAN,39
2022-01-26T00:00:00.000,Street Condition,QUEENS,100
2022-01-26T00:00:00.000,Street Condition,STATEN ISLAND,62
2022-01-26T00:00:00.000,Street Condition,Unspecified,7
2022-01-27T00:00:00.000,Air Quality,BRONX,3
2022-01-27T00:00:00.000,Air Quality,BROOKLYN,7
2022-01-27T00:00:00.000,Air Quality,MANHATTAN,51
2022-01-27T00:00:00.000,Air Quality,QUEENS,4
2022-01-27T00:00:00.000,Air Quality,STATEN ISLAND,2
2022-01-27T00:00:00.000,HEAT/HOT WATER,BRONX,741
2022-01-27T00:00:00.000,HEAT/HOT WATER,BROOKLYN,565
2022-01-27T00:00:00.000,HEAT/HOT WATER,MANHATTAN,415
2022-01-27T00:00:00.000,HEAT/HOT WATER,QUEENS,221
2022-01-27T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,25
2022-01-27T00:00:00.000,Noise - Street/Sidewalk,BRONX,21
2022-01-27T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,7
2022-01-27T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,55
2022-01-27T00:00:00.000,Noise - Street/Sidewalk,QUEENS,9
2022-01-27T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-01-27T00:00:00.000,Sewer,BRONX,8
2022-01-27T00:00:00.000,Sewer,BROOKLYN,11
2022-01-27T00:00:00.000,Sewer,MANHATTAN,5
2022-01-27T00:00:00.000,Sewer,QUEENS,13
2022-01-27T00:00:00.000,Sewer,STATEN ISLAND,8
2022-01-27T00:00:00.000,Street Condition,BRONX,17
2022-01-27T00:00:00.000,Street Condition,BROOKLYN,65
2022-01-27T00:00:00.000,Street Condition,MANHATTAN,37
2022-01-27T00:00:00.000,Street Condition,QUEENS,76
2022-01-27T00:00:00.000,Street Condition,STATEN ISLAND,56
2022-01-27T00:00:00.000,Street Condition,Unspecified,1
2022-01-28T00:00:00.000,Air Quality,BRONX,6
2022-01-28T00:00:00.000,Air Quality,BROOKLYN,8
2022-01-28T00:00:00.000,Air Quality,MANHATTAN,46
2022-01-28T00:00:00.000,Air Quality,QUEENS,4
2022-01-28T00:00:00.000,HEAT/HOT WATER,BRONX,533
2022-01-28T00:00:00.000,HEAT/HOT WATER,BROOKLYN,437
2022-01-28T00:00:00.000,HEAT/HOT WATER,MANHATTAN,304
2022-01-28T00:00:00.000,HEAT/HOT WATER,QUEENS,162
2022-01-28T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,15
2022-01-28T00:00:00.000,Noise - Street/Sidewalk,BRONX,11
2022-01-28T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,22
2022-01-28T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,45
2022-01-28T00:00:00.000,Noise - Street/Sidewalk,QUEENS,7
2022-01-28T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-01-28T00:00:00.000,Sewer,BRONX,3
2022-01-28T00:00:00.000,Sewer,BROOKLYN,18
2022-01-28T00:00:00.000,Sewer,MANHATTAN,3
2022-01-28T00:00:00.000,Sewer,QUEENS,15
2022-01-28T00:00:00.000,Sewer,STATEN ISLAND,5
2022-01-28T00:00:00.000,Street Condition,BRONX,13
2022-01-28T00:00:00.000,Street Condition,BROOKLYN,14
2022-01-28T00:00:00.000,Street Condition,MANHATTAN,19
2022-01-28T00:00:00.000,Street Condition,QUEENS,35
2022-01-28T00:00:00.000,Street Condition,STATEN ISLAND,24
2022-01-29T00:00:00.000,Air Quality,BRONX,1
2022-01-29T00:00:00.000,Air Quality,BROOKLYN,3
2022-01-29T00:00:00.000,Air Quality,MANHATTAN,1
2022-01-29T00:00:00.000,Air Quality,QUEENS,3
2022-01-29T00:00:00.000,HEAT/HOT WATER,BRONX,1068
2022-01-29T00:00:00.000,HEAT/HOT WATER,BROOKLYN,796
2022-01-29T00:00:00.000,HEAT/HOT WATER,MANHATTAN,529
2022-01-29T00:00:00.000,HEAT/HOT WATER,QUEENS,398
2022-01-29T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,30
2022-01-29T00:00:00.000,Noise - Street/Sidewalk,BRONX,5
2022-01-29T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,7
2022-01-29T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,28
2022-01-29T00:00:00.000,Noise - Street/Sidewalk,QUEENS,13
2022-01-29T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-01-29T00:00:00.000,Sewer,BRONX,3
2022-01-29T00:00:00.000,Sewer,BROOKLYN,6
2022-01-29T00:00:00.000,Sewer,MANHATTAN,6
2022-01-29T00:00:00.000,Sewer,QUEENS,15
2022-01-29T00:00:00.000,Sewer,STATEN ISLAND,9
2022-01-29T00:00:00.000,Street Condition,BRONX,47
2022-01-29T00:00:00.000,Street Condition,BROOKLYN,13
2022-01-29T00:00:00.000,Street Condition,MANHATTAN,3
2022-01-29T00:00:00.000,Street Condition,QUEENS,4
2022-01-29T00:00:00.000,Street Condition,STATEN ISLAND,3
2022-01-30T00:00:00.000,Air Quality,BRONX,2
2022-01-30T00:00:00.000,Air Quality,MANHATTAN,2
2022-01-30T00:00:00.000,Air Quality,QUEENS,5
2022-01-30T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-01-30T00:00:00.000,HEAT/HOT WATER,BRONX,968
2022-01-30T00:00:00.000,HEAT/HOT WATER,BROOKLYN,935
2022-01-30T00:00:00.000,HEAT/HOT WATER,MANHATTAN,672
2022-01-30T00:00:00.000,HEAT/HOT WATER,QUEENS,375
2022-01-30T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,30
2022-01-30T00:00:00.000,Noise - Street/Sidewalk,BRONX,6
2022-01-30T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,14
2022-01-30T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,21
2022-01-30T00:00:00.000,Noise - Street/Sidewalk,QUEENS,3
2022-01-30T00:00:00.000,Sewer,BRONX,8
2022-01-30T00:00:00.000,Sewer,BROOKLYN,10
2022-01-30T00:00:00.000,Sewer,QUEENS,19
2022-01-30T00:00:00.000,Sewer,STATEN ISLAND,5
2022-01-30T00:00:00.000,Street Condition,BRONX,28
2022-01-30T00:00:00.000,Street Condition,BROOKLYN,23
2022-01-30T00:00:00.000,Street Condition,MANHATTAN,14
2022-01-30T00:00:00.000,Street Condition,QUEENS,34
2022-01-30T00:00:00.000,Street Condition,STATEN ISLAND,13
2022-01-31T00:00:00.000,Air Quality,BRONX,3
2022-01-31T00:00:00.000,Air Quality,BROOKLYN,2
2022-01-31T00:00:00.000,Air Quality,MANHATTAN,36
2022-01-31T00:00:00.000,Air Quality,QUEENS,15
2022-01-31T00:00:00.000,HEAT/HOT WATER,BRONX,771
2022-01-31T00:00:00.000,HEAT/HOT WATER,BROOKLYN,640
2022-01-31T00:00:00.000,HEAT/HOT WATER,MANHATTAN,474
2022-01-31T00:00:00.000,HEAT/HOT WATER,QUEENS,262
2022-01-31T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,27
2022-01-31T00:00:00.000,Noise - Street/Sidewalk,BRONX,11
2022-01-31T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,8
2022-01-31T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,13
2022-01-31T00:00:00.000,Noise - Street/Sidewalk,QUEENS,6
2022-01-31T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-01-31T00:00:00.000,Sewer,BRONX,3
2022-01-31T00:00:00.000,Sewer,BROOKLYN,24
2022-01-31T00:00:00.000,Sewer,MANHATTAN,6
2022-01-31T00:00:00.000,Sewer,QUEENS,22
2022-01-31T00:00:00.000,Sewer,STATEN ISLAND,10
2022-01-31T00:00:00.000,Street Condition,BRONX,40
2022-01-31T00:00:00.000,Street Condition,BROOKLYN,49
2022-01-31T00:00:00.000,Street Condition,MANHATTAN,47
2022-01-31T00:00:00.000,Street Condition,QUEENS,39
2022-01-31T00:00:00.000,Street Condition,STATEN ISLAND,30
2022-02-01T00:00:00.000,Air Quality,BRONX,2
2022-02-01T00:00:00.000,Air Quality,BROOKLYN,6
2022-02-01T00:00:00.000,Air Quality,MANHATTAN,23
2022-02-01T00:00:00.000,Air Quality,QUEENS,15
2022-02-01T00:00:00.000,HEAT/HOT WATER,BRONX,639
2022-02-01T00:00:00.000,HEAT/HOT WATER,BROOKLYN,413
2022-02-01T00:00:00.000,HEAT/HOT WATER,MANHATTAN,388
2022-02-01T00:00:00.000,HEAT/HOT WATER,QUEENS,173
2022-02-01T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,16
2022-02-01T00:00:00.000,Noise - Street/Sidewalk,BRONX,7
2022-02-01T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,14
2022-02-01T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,34
2022-02-01T00:00:00.000,Noise - Street/Sidewalk,QUEENS,6
2022-02-01T00:00:00.000,Sewer,BRONX,6
2022-02-01T00:00:00.000,Sewer,BROOKLYN,15
2022-02-01T00:00:00.000,Sewer,MANHATTAN,4
2022-02-01T00:00:00.000,Sewer,QUEENS,21
2022-02-01T00:00:00.000,Sewer,STATEN ISLAND,6
2022-02-01T00:00:00.000,Street Condition,BRONX,26
2022-02-01T00:00:00.000,Street Condition,BROOKLYN,54
2022-02-01T00:00:00.000,Street Condition,MANHATTAN,45
2022-02-01T00:00:00.000,Street Condition,QUEENS,74
2022-02-01T00:00:00.000,Street Condition,STATEN ISLAND,50
2022-02-02T00:00:00.000,Air Quality,BRONX,3
2022-02-02T00:00:00.000,Air Quality,BROOKLYN,3
2022-02-02T00:00:00.000,Air Quality,MANHATTAN,32
2022-02-02T00:00:00.000,Air Quality,QUEENS,9
2022-02-02T00:00:00.000,HEAT/HOT WATER,BRONX,412
2022-02-02T00:00:00.000,HEAT/HOT WATER,BROOKLYN,268
2022-02-02T00:00:00.000,HEAT/HOT WATER,MANHATTAN,204
2022-02-02T00:00:00.000,HEAT/HOT WATER,QUEENS,132
2022-02-02T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,14
2022-02-02T00:00:00.000,Noise - Street/Sidewalk,BRONX,17
2022-02-02T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,23
2022-02-02T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,64
2022-02-02T00:00:00.000,Noise - Street/Sidewalk,QUEENS,2
2022-02-02T00:00:00.000,Sewer,BRONX,5
2022-02-02T00:00:00.000,Sewer,BROOKLYN,21
2022-02-02T00:00:00.000,Sewer,MANHATTAN,7
2022-02-02T00:00:00.000,Sewer,QUEENS,24
2022-02-02T00:00:00.000,Sewer,STATEN ISLAND,10
2022-02-02T00:00:00.000,Street Condition,BRONX,31
2022-02-02T00:00:00.000,Street Condition,BROOKLYN,64
2022-02-02T00:00:00.000,Street Condition,MANHATTAN,39
2022-02-02T00:00:00.000,Street Condition,QUEENS,82
2022-02-02T00:00:00.000,Street Condition,STATEN ISLAND,44
2022-02-03T00:00:00.000,Air Quality,BRONX,4
2022-02-03T00:00:00.000,Air Quality,BROOKLYN,4
2022-02-03T00:00:00.000,Air Quality,MANHATTAN,21
2022-02-03T00:00:00.000,Air Quality,QUEENS,8
2022-02-03T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-02-03T00:00:00.000,HEAT/HOT WATER,BRONX,372
2022-02-03T00:00:00.000,HEAT/HOT WATER,BROOKLYN,251
2022-02-03T00:00:00.000,HEAT/HOT WATER,MANHATTAN,176
2022-02-03T00:00:00.000,HEAT/HOT WATER,QUEENS,109
2022-02-03T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2022-02-03T00:00:00.000,Noise - Street/Sidewalk,BRONX,13
2022-02-03T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,23
2022-02-03T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,31
2022-02-03T00:00:00.000,Noise - Street/Sidewalk,QUEENS,7
2022-02-03T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-02-03T00:00:00.000,Sewer,BRONX,13
2022-02-03T00:00:00.000,Sewer,BROOKLYN,30
2022-02-03T00:00:00.000,Sewer,MANHATTAN,10
2022-02-03T00:00:00.000,Sewer,QUEENS,33
2022-02-03T00:00:00.000,Sewer,STATEN ISLAND,12
2022-02-03T00:00:00.000,Street Condition,BRONX,33
2022-02-03T00:00:00.000,Street Condition,BROOKLYN,60
2022-02-03T00:00:00.000,Street Condition,MANHATTAN,36
2022-02-03T00:00:00.000,Street Condition,QUEENS,82
2022-02-03T00:00:00.000,Street Condition,STATEN ISLAND,48
2022-02-04T00:00:00.000,Air Quality,BRONX,4
2022-02-04T00:00:00.000,Air Quality,BROOKLYN,6
2022-02-04T00:00:00.000,Air Quality,MANHATTAN,29
2022-02-04T00:00:00.000,Air Quality,QUEENS,7
2022-02-04T00:00:00.000,Air Quality,STATEN ISLAND,3
2022-02-04T00:00:00.000,HEAT/HOT WATER,BRONX,353
2022-02-04T00:00:00.000,HEAT/HOT WATER,BROOKLYN,246
2022-02-04T00:00:00.000,HEAT/HOT WATER,MANHATTAN,192
2022-02-04T00:00:00.000,HEAT/HOT WATER,QUEENS,120
2022-02-04T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2022-02-04T00:00:00.000,Noise - Street/Sidewalk,BRONX,16
2022-02-04T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,20
2022-02-04T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,39
2022-02-04T00:00:00.000,Noise - Street/Sidewalk,QUEENS,14
2022-02-04T00:00:00.000,Sewer,BRONX,11
2022-02-04T00:00:00.000,Sewer,BROOKLYN,57
2022-02-04T00:00:00.000,Sewer,MANHATTAN,21
2022-02-04T00:00:00.000,Sewer,QUEENS,44
2022-02-04T00:00:00.000,Sewer,STATEN ISLAND,25
2022-02-04T00:00:00.000,Sewer,Unspecified,1
2022-02-04T00:00:00.000,Street Condition,BRONX,52
2022-02-04T00:00:00.000,Street Condition,BROOKLYN,72
2022-02-04T00:00:00.000,Street Condition,MANHATTAN,43
2022-02-04T00:00:00.000,Street Condition,QUEENS,37
2022-02-04T00:00:00.000,Street Condition,STATEN ISLAND,39
2022-02-05T00:00:00.000,Air Quality,MANHATTAN,7
2022-02-05T00:00:00.000,Air Quality,QUEENS,1
2022-02-05T00:00:00.000,HEAT/HOT WATER,BRONX,601
2022-02-05T00:00:00.000,HEAT/HOT WATER,BROOKLYN,450
2022-02-05T00:00:00.000,HEAT/HOT WATER,MANHATTAN,330
2022-02-05T00:00:00.000,HEAT/HOT WATER,QUEENS,157
